weight,age,height,size
122,27.0,185.42,XXXL
74,38.0,162.56,XXXL
72,23.0,152.4,XXXL
70,37.0,175.26,XL
63,25.0,162.56,XL
52,33.0,162.56,M
63,38.0,172.72,XL
68,31.0,175.26,XL
68,30.0,162.56,XL
74,30.0,167.64,XXXL
52,30.0,157.48,M
64,33.0,172.72,M
54,24.0,160.02,S
74,32.0,172.72,XXXL
61,34.0,167.64,S
68,29.0,160.02,XL
74,39.0,167.64,XL
58,37.0,165.1,XL
74,33.0,162.56,XXXL
57,37.0,160.02,M
54,33.0,167.64,M
70,31.0,157.48,XXXL
83,37.0,182.88,XXXL
52,31.0,157.48,S
63,38.0,170.18,M
74,35.0,170.18,XXXL
56,36.0,165.1,M
70,48.0,162.56,XL
70,31.0,170.18,XXXL
56,32.0,157.48,M
63,42.0,160.02,XXXL
62,29.0,175.26,M
58,46.0,165.1,XL
72,34.0,160.02,XXXL
56,35.0,167.64,M
62,31.0,162.56,XL
70,33.0,160.02,XXXL
54,44.0,157.48,M
57,32.0,167.64,S
49,34.0,160.02,S
72,24.0,172.72,XXXL
58,31.0,165.1,XXXL
70,31.0,162.56,L
53,33.0,157.48,M
50,34.0,160.02,XXS
72,27.0,165.1,XXXL
56,23.0,157.48,M
68,34.0,165.1,XXXL
113,28.0,165.1,XXXL
53,21.0,165.1,XXS
58,30.0,160.02,M
74,37.0,172.72,XL
72,32.0,175.26,XXXL
64,23.0,175.26,M
77,43.0,165.1,XL
72,24.0,170.18,XXXL
49,30.0,154.94,M
55,30.0,167.64,S
45,41.0,157.48,XXS
56,32.0,162.56,M
61,33.0,165.1,L
61,31.0,165.1,M
68,25.0,175.26,XL
53,33.0,162.56,S
58,30.0,165.1,L
58,43.0,170.18,S
65,33.0,167.64,L
61,34.0,177.8,S
45,36.0,160.02,XXS
58,32.0,154.94,L
61,25.0,165.1,M
58,50.0,165.1,M
54,34.0,165.1,S
65,24.0,180.34,M
70,37.0,170.18,XXXL
54,31.0,167.64,M
56,38.0,154.94,S
56,49.0,149.86,M
72,26.0,172.72,XXXL
99,33.0,182.88,XXXL
49,22.0,157.48,XXS
50,40.0,154.94,M
53,49.0,154.94,L
54,25.0,165.1,XXS
61,26.0,157.48,M
65,25.0,175.26,XL
58,25.0,162.56,L
58,31.0,162.56,XL
54,33.0,167.64,S
54,24.0,157.48,S
53,27.0,165.1,S
58,30.0,167.64,M
60,46.0,170.18,L
45,41.0,160.02,XXS
54,36.0,160.02,M
74,31.0,167.64,XL
58,34.0,162.56,S
68,34.0,170.18,XL
68,33.0,172.72,XL
63,36.0,167.64,XL
54,49.0,170.18,M
56,41.0,162.56,S
56,50.0,154.94,M
63,51.0,170.18,XL
68,30.0,170.18,XL
56,36.0,165.1,M
68,40.0,172.72,M
63,43.0,165.1,XL
56,37.0,172.72,L
58,35.0,160.02,S
49,27.0,157.48,S
79,49.0,165.1,XXXL
65,35.0,167.64,XL
72,32.0,172.72,XXXL
62,32.0,180.34,S
59,31.0,154.94,S
56,48.0,165.1,S
57,42.0,165.1,S
58,26.0,165.1,L
77,46.0,177.8,XXXL
58,37.0,165.1,M
56,43.0,165.1,S
54,24.0,165.1,XXS
59,52.0,167.64,L
55,50.0,170.18,M
61,28.0,162.56,L
83,36.0,160.02,XXXL
48,39.0,149.86,XXS
70,34.0,177.8,XL
68,46.0,167.64,XXXL
54,43.0,162.56,M
53,35.0,152.4,M
65,43.0,165.1,XL
56,26.0,162.56,M
61,27.0,177.8,S
58,27.0,165.1,M
72,48.0,167.64,XL
52,36.0,162.56,S
63,39.0,157.48,XL
58,29.0,162.56,XL
54,33.0,157.48,S
90,35.0,157.48,XXXL
63,28.0,160.02,XXL
68,26.0,175.26,XXXL
68,30.0,175.26,XL
68,36.0,170.18,XXXL
68,23.0,162.56,XL
104,34.0,165.1,XXXL
54,30.0,165.1,M
72,31.0,170.18,XXXL
54,25.0,162.56,S
61,40.0,160.02,XL
59,30.0,170.18,S
95,27.0,172.72,XXXL
63,30.0,162.56,M
61,35.0,162.56,M
49,38.0,162.56,S
52,22.0,152.4,S
56,33.0,170.18,M
70,34.0,175.26,XL
56,32.0,162.56,S
50,31.0,162.56,S
63,26.0,170.18,XL
54,30.0,162.56,S
57,37.0,160.02,M
70,29.0,165.1,XXXL
65,32.0,162.56,M
65,45.0,165.1,XL
56,39.0,167.64,M
56,34.0,170.18,S
68,38.0,180.34,L
68,28.0,167.64,L
61,20.0,154.94,XXXL
60,26.0,170.18,XXXL
65,26.0,162.56,L
72,34.0,170.18,XXXL
72,34.0,170.18,L
68,53.0,162.56,XXXL
56,38.0,170.18,S
61,35.0,172.72,M
56,48.0,170.18,M
58,34.0,165.1,XL
54,26.0,152.4,M
68,37.0,165.1,XXXL
54,41.0,162.56,XXS
70,62.0,165.1,XXXL
54,36.0,162.56,M
53,48.0,160.02,M
58,27.0,167.64,M
49,29.0,157.48,XXS
52,36.0,154.94,XXS
52,37.0,149.86,S
61,40.0,160.02,XL
65,37.0,170.18,M
82,49.0,167.64,XXXL
60,29.0,172.72,S
65,19.0,162.56,L
53,42.0,157.48,L
63,35.0,172.72,M
99,37.0,180.34,XXXL
58,23.0,160.02,M
61,33.0,172.72,M
54,28.0,162.56,XXS
56,38.0,160.02,M
95,28.0,165.1,XXXL
53,35.0,165.1,S
81,34.0,177.8,XXXL
72,30.0,167.64,XXXL
51,33.0,160.02,S
65,47.0,175.26,XL
56,29.0,170.18,S
63,37.0,160.02,XL
54,23.0,175.26,M
61,32.0,175.26,L
61,49.0,172.72,L
62,28.0,170.18,L
58,40.0,172.72,M
74,30.0,162.56,XXXL
72,34.0,170.18,XL
61,48.0,172.72,L
77,39.0,172.72,XXXL
65,36.0,172.72,XL
64,27.0,172.72,XL
68,27.0,157.48,XXXL
57,29.0,160.02,M
49,40.0,157.48,XXS
52,26.0,162.56,S
83,37.0,170.18,XXXL
53,33.0,157.48,XXS
77,33.0,160.02,XXXL
56,38.0,170.18,S
56,28.0,154.94,L
70,45.0,165.1,XXXL
58,40.0,160.02,XL
55,33.0,154.94,S
56,44.0,160.02,M
56,24.0,165.1,S
56,27.0,162.56,M
54,37.0,154.94,S
58,44.0,172.72,M
58,41.0,165.1,M
65,24.0,157.48,XXXL
63,30.0,165.1,M
52,27.0,157.48,M
61,30.0,162.56,M
62,48.0,170.18,M
58,27.0,162.56,M
63,46.0,165.1,L
58,21.0,152.4,L
63,45.0,160.02,XXXL
62,34.0,165.1,L
56,32.0,165.1,S
70,49.0,170.18,XL
68,37.0,172.72,L
65,34.0,167.64,L
68,44.0,175.26,XL
83,39.0,165.1,XXXL
56,32.0,170.18,S
61,39.0,175.26,M
63,29.0,170.18,XL
79,32.0,167.64,XXXL
77,29.0,167.64,XXXL
63,31.0,167.64,XL
56,30.0,177.8,S
63,36.0,165.1,S
74,36.0,175.26,L
49,37.0,157.48,S
61,32.0,170.18,M
58,41.0,157.48,M
62,36.0,162.56,XL
58,49.0,162.56,XL
68,46.0,170.18,XL
55,27.0,162.56,S
53,31.0,157.48,S
68,25.0,160.02,XXXL
70,28.0,165.1,XXXL
70,31.0,177.8,XXXL
61,31.0,170.18,S
81,36.0,180.34,XXXL
61,27.0,162.56,M
54,34.0,162.56,M
58,30.0,157.48,S
58,26.0,170.18,L
49,29.0,165.1,XXS
61,32.0,154.94,M
49,53.0,157.48,M
50,31.0,154.94,M
63,30.0,177.8,M
52,29.0,165.1,S
47,30.0,167.64,S
72,33.0,149.86,S
63,30.0,182.88,XL
58,30.0,165.1,XL
63,31.0,157.48,XL
86,41.0,160.02,XXXL
56,27.0,165.1,M
62,33.0,175.26,XL
53,47.0,165.1,M
49,35.0,149.86,XXS
54,28.0,157.48,S
49,31.0,154.94,XXS
58,32.0,165.1,S
61,40.0,167.64,L
61,34.0,167.64,L
65,33.0,170.18,L
70,29.0,175.26,XL
63,43.0,167.64,L
52,28.0,157.48,S
64,26.0,172.72,XL
58,24.0,162.56,XXS
58,42.0,175.26,M
81,39.0,167.64,XXXL
58,35.0,165.1,M
79,45.0,167.64,XXXL
48,32.0,160.02,XXS
54,31.0,162.56,M
70,31.0,172.72,XL
62,42.0,177.8,L
61,30.0,172.72,L
68,38.0,170.18,XL
58,35.0,172.72,M
63,41.0,167.64,L
81,24.0,167.64,XXXL
65,32.0,160.02,XXXL
65,32.0,172.72,XL
68,34.0,165.1,XL
52,18.0,157.48,XXS
53,49.0,162.56,S
70,29.0,172.72,L
68,27.0,175.26,M
56,31.0,162.56,S
58,48.0,157.48,L
86,42.0,177.8,XXXL
74,45.0,177.8,XXXL
55,37.0,162.56,S
65,39.0,157.48,XXXL
81,29.0,175.26,XXXL
61,49.0,167.64,XXXL
62,26.0,172.72,M
52,32.0,162.56,S
56,44.0,154.94,XL
68,40.0,165.1,XL
56,29.0,170.18,M
58,30.0,160.02,L
55,53.0,167.64,M
58,31.0,167.64,M
53,25.0,167.64,S
47,28.0,149.86,XXS
65,25.0,160.02,M
58,58.0,170.18,M
52,27.0,160.02,S
49,31.0,170.18,XXS
58,37.0,157.48,M
70,33.0,172.72,XL
72,34.0,175.26,XL
61,26.0,170.18,L
63,31.0,165.1,XXXL
56,32.0,172.72,M
61,35.0,165.1,L
62,47.0,170.18,L
53,30.0,167.64,M
47,25.0,162.56,S
49,37.0,160.02,S
49,30.0,167.64,S
58,31.0,154.94,M
49,27.0,152.4,XXS
56,36.0,165.1,S
53,38.0,170.18,M
65,29.0,172.72,L
65,47.0,175.26,XL
72,33.0,170.18,XXXL
56,35.0,165.1,S
77,31.0,157.48,XXXL
65,38.0,162.56,XXXL
58,36.0,172.72,M
63,56.0,160.02,M
70,39.0,165.1,XXXL
65,51.0,170.18,XL
51,36.0,165.1,XXS
63,27.0,170.18,L
70,38.0,162.56,XXXL
61,38.0,175.26,M
56,40.0,170.18,L
54,21.0,170.18,S
58,30.0,162.56,L
68,31.0,170.18,XXXL
54,22.0,165.1,S
51,39.0,172.72,S
58,26.0,160.02,S
63,44.0,165.1,XXXL
60,32.0,177.8,S
52,38.0,160.02,M
65,26.0,162.56,XL
55,27.0,170.18,S
53,22.0,157.48,XXS
59,25.0,180.34,S
64,39.0,162.56,L
56,29.0,172.72,M
58,29.0,175.26,S
63,24.0,162.56,XL
56,32.0,162.56,S
64,48.0,162.56,XL
58,31.0,154.94,S
65,21.0,180.34,M
49,29.0,162.56,XXS
77,27.0,167.64,XXXL
56,31.0,162.56,S
57,34.0,170.18,S
63,35.0,162.56,XL
65,31.0,170.18,L
55,35.0,160.02,M
54,30.0,160.02,M
58,40.0,167.64,L
75,43.0,167.64,XXXL
56,44.0,154.94,M
53,20.0,172.72,S
74,35.0,182.88,XL
65,32.0,167.64,L
57,28.0,160.02,S
58,26.0,175.26,S
72,30.0,167.64,XXXL
52,43.0,157.48,S
54,31.0,165.1,M
69,26.0,165.1,XXXL
64,32.0,172.72,XL
63,62.0,165.1,L
72,33.0,157.48,XXXL
58,31.0,167.64,M
55,26.0,170.18,S
64,31.0,157.48,M
65,30.0,170.18,XL
62,34.0,162.56,L
61,32.0,162.56,L
56,38.0,165.1,S
47,28.0,152.4,XXS
90,37.0,162.56,XXXL
77,35.0,177.8,XXXL
63,35.0,160.02,L
49,32.0,162.56,M
51,41.0,160.02,S
90,32.0,167.64,XXXL
65,40.0,180.34,L
61,26.0,165.1,M
52,39.0,162.56,M
79,31.0,170.18,XXXL
54,25.0,177.8,S
65,28.0,165.1,XXXL
58,29.0,165.1,S
74,38.0,160.02,XXXL
49,35.0,157.48,S
76,38.0,177.8,XL
81,23.0,170.18,XXXL
61,39.0,170.18,M
61,38.0,167.64,M
56,19.0,165.1,S
49,31.0,157.48,XXS
72,39.0,160.02,XXXL
49,28.0,157.48,S
63,27.0,167.64,M
48,31.0,154.94,S
62,32.0,170.18,XL
58,28.0,165.1,M
56,41.0,167.64,M
63,48.0,165.1,XL
56,35.0,165.1,M
53,25.0,167.64,XXS
70,30.0,165.1,XL
58,41.0,165.1,S
49,57.0,165.1,S
61,28.0,172.72,S
61,29.0,160.02,M
65,40.0,177.8,XL
58,50.0,165.1,L
59,28.0,175.26,M
72,31.0,167.64,L
61,25.0,165.1,L
65,57.0,165.1,XXXL
59,34.0,157.48,M
75,28.0,170.18,XL
58,32.0,157.48,M
58,27.0,167.64,M
51,30.0,157.48,S
47,23.0,165.1,XXS
53,43.0,167.64,M
53,39.0,160.02,S
56,33.0,172.72,XXS
54,29.0,160.02,M
70,29.0,175.26,XL
60,39.0,180.34,M
56,29.0,167.64,M
58,44.0,172.72,M
54,42.0,172.72,S
56,38.0,160.02,S
67,55.0,167.64,XL
68,46.0,175.26,M
49,25.0,157.48,S
57,30.0,152.4,M
52,27.0,157.48,S
56,37.0,162.56,M
52,34.0,157.48,S
86,42.0,170.18,XXXL
54,52.0,160.02,XL
48,27.0,157.48,M
64,31.0,170.18,XL
74,37.0,180.34,L
61,30.0,167.64,M
61,36.0,157.48,L
58,40.0,160.02,L
70,29.0,167.64,XL
54,24.0,162.56,S
68,34.0,170.18,L
58,33.0,160.02,L
56,34.0,162.56,XL
70,37.0,167.64,XXXL
60,30.0,172.72,M
56,31.0,165.1,S
65,32.0,162.56,XL
70,39.0,185.42,XL
81,34.0,177.8,XXXL
65,34.0,177.8,L
61,31.0,170.18,M
58,28.0,157.48,M
63,33.0,167.64,M
63,26.0,172.72,L
60,43.0,175.26,M
55,32.0,165.1,S
74,35.0,175.26,XL
63,35.0,170.18,XXXL
64,28.0,167.64,L
63,40.0,172.72,L
58,30.0,157.48,XXS
61,52.0,167.64,L
58,24.0,162.56,M
61,40.0,170.18,M
58,31.0,162.56,L
61,29.0,157.48,S
79,34.0,170.18,XXXL
49,36.0,157.48,S
77,51.0,172.72,M
58,56.0,165.1,L
58,42.0,167.64,L
66,28.0,172.72,L
57,34.0,160.02,XXS
58,37.0,162.56,M
59,33.0,165.1,XL
52,24.0,149.86,M
77,50.0,180.34,XXXL
61,21.0,170.18,L
77,29.0,170.18,XXXL
61,29.0,167.64,M
65,36.0,172.72,XL
61,22.0,160.02,L
58,30.0,170.18,M
68,28.0,165.1,M
52,31.0,162.56,S
58,51.0,165.1,M
58,35.0,167.64,M
58,35.0,162.56,M
53,32.0,165.1,S
61,53.0,172.72,M
54,53.0,167.64,S
58,38.0,167.64,M
45,38.0,165.1,XXS
63,31.0,160.02,XXXL
58,31.0,170.18,M
95,39.0,165.1,XXXL
68,62.0,165.1,XXXL
63,43.0,170.18,L
72,54.0,165.1,XL
52,50.0,162.56,S
104,27.0,160.02,XXXL
65,33.0,165.1,L
65,24.0,177.8,L
70,31.0,177.8,XL
58,41.0,162.56,XL
56,29.0,160.02,S
68,36.0,180.34,XXXL
54,30.0,167.64,XXS
49,29.0,157.48,S
54,33.0,157.48,S
49,30.0,162.56,XXS
63,29.0,172.72,M
81,27.0,172.72,XXXL
56,62.0,162.56,S
68,31.0,172.72,XXXL
51,35.0,152.4,S
63,29.0,167.64,M
53,30.0,154.94,S
54,39.0,170.18,S
63,32.0,180.34,XL
61,40.0,162.56,L
58,35.0,162.56,S
70,32.0,175.26,XL
58,25.0,170.18,M
49,32.0,160.02,XXS
58,35.0,162.56,M
70,26.0,182.88,XL
62,49.0,170.18,L
61,37.0,172.72,M
68,36.0,167.64,XL
65,35.0,162.56,XL
54,28.0,157.48,S
58,38.0,167.64,XL
63,22.0,157.48,M
72,33.0,172.72,XL
58,31.0,172.72,S
61,26.0,175.26,M
66,38.0,170.18,M
65,34.0,172.72,L
53,31.0,162.56,S
54,50.0,157.48,L
61,20.0,162.56,M
48,31.0,162.56,XXS
47,21.0,157.48,S
58,29.0,170.18,S
61,31.0,167.64,L
68,33.0,167.64,XL
72,32.0,160.02,XXXL
86,42.0,175.26,XL
60,36.0,162.56,M
70,31.0,170.18,XL
58,27.0,160.02,L
86,38.0,167.64,XXXL
68,26.0,175.26,XL
63,35.0,177.8,M
54,29.0,154.94,S
61,20.0,175.26,XL
81,47.0,175.26,XL
52,37.0,154.94,S
49,31.0,162.56,S
54,29.0,165.1,XXS
74,31.0,177.8,XXXL
56,35.0,172.72,XXS
77,26.0,165.1,XL
70,32.0,172.72,XL
49,30.0,157.48,XXS
58,39.0,162.56,M
56,34.0,157.48,M
56,32.0,162.56,M
61,45.0,167.64,L
79,38.0,165.1,XXXL
61,31.0,165.1,L
74,32.0,154.94,XXXL
54,45.0,162.56,M
53,30.0,160.02,S
61,31.0,165.1,M
63,24.0,175.26,XL
49,35.0,157.48,S
67,34.0,177.8,L
61,29.0,180.34,M
74,29.0,175.26,XL
66,32.0,172.72,L
63,38.0,172.72,L
65,27.0,162.56,M
53,43.0,160.02,L
52,35.0,152.4,XXS
70,37.0,167.64,XL
65,37.0,167.64,L
68,26.0,170.18,L
63,31.0,157.48,XXXL
61,28.0,162.56,M
58,29.0,175.26,S
56,30.0,165.1,S
58,29.0,157.48,L
61,45.0,160.02,XL
61,27.0,167.64,S
65,29.0,170.18,L
58,33.0,165.1,M
68,25.0,160.02,XXXL
49,28.0,170.18,XXS
52,31.0,162.56,M
81,34.0,165.1,XXXL
52,30.0,160.02,S
59,26.0,162.56,L
53,41.0,165.1,S
58,45.0,170.18,M
77,26.0,162.56,XL
65,26.0,172.72,M
54,33.0,160.02,S
56,32.0,167.64,XL
54,33.0,157.48,M
57,40.0,157.48,M
77,31.0,175.26,L
58,29.0,162.56,S
59,33.0,167.64,M
62,31.0,165.1,XL
53,27.0,160.02,S
60,32.0,167.64,XL
47,28.0,172.72,XXS
60,29.0,175.26,L
44,30.0,157.48,S
49,27.0,154.94,XXS
77,48.0,177.8,XXXL
58,27.0,170.18,S
62,29.0,165.1,L
65,33.0,177.8,XL
68,51.0,170.18,XXXL
49,39.0,167.64,XXS
53,33.0,160.02,M
49,21.0,160.02,XXS
58,34.0,175.26,S
58,24.0,152.4,M
58,27.0,167.64,M
61,30.0,170.18,M
54,27.0,162.56,S
59,52.0,160.02,L
54,30.0,165.1,S
56,36.0,165.1,M
54,30.0,167.64,M
47,33.0,160.02,S
49,28.0,162.56,M
63,32.0,177.8,L
99,33.0,175.26,XXXL
54,37.0,162.56,S
61,40.0,170.18,L
74,32.0,165.1,XXXL
58,32.0,160.02,S
57,35.0,162.56,M
63,33.0,162.56,L
58,29.0,170.18,S
55,31.0,162.56,S
63,30.0,170.18,M
63,46.0,160.02,XXXL
77,23.0,162.56,XXXL
58,57.0,157.48,XL
43,28.0,152.4,S
63,25.0,172.72,L
63,28.0,162.56,XL
70,36.0,167.64,XL
61,27.0,157.48,XL
77,31.0,160.02,XXXL
56,28.0,162.56,S
52,23.0,167.64,S
72,35.0,154.94,XXXL
60,26.0,157.48,M
61,50.0,160.02,XL
46,24.0,160.02,S
65,41.0,182.88,XL
58,34.0,160.02,L
65,25.0,172.72,M
58,28.0,167.64,M
70,34.0,175.26,S
49,28.0,152.4,XXS
56,33.0,165.1,S
53,39.0,162.56,S
68,30.0,185.42,XXXL
63,28.0,170.18,M
63,36.0,162.56,M
77,51.0,165.1,XXXL
58,23.0,162.56,M
52,24.0,162.56,S
61,47.0,172.72,L
68,32.0,172.72,M
90,23.0,172.72,XXXL
68,29.0,165.1,XL
68,29.0,175.26,L
58,23.0,165.1,XXS
52,30.0,170.18,S
77,35.0,175.26,XXXL
47,22.0,160.02,XXS
40,28.0,152.4,XXS
58,34.0,175.26,S
61,35.0,170.18,M
61,24.0,165.1,M
53,30.0,160.02,S
58,32.0,165.1,M
61,40.0,172.72,M
77,31.0,172.72,XXXL
54,31.0,165.1,S
55,49.0,162.56,S
47,46.0,157.48,M
52,27.0,170.18,XXS
71,40.0,170.18,XXXL
81,27.0,167.64,XXXL
68,28.0,167.64,XXXL
61,36.0,162.56,M
61,33.0,172.72,M
65,27.0,175.26,XL
50,57.0,154.94,M
65,37.0,165.1,XXXL
60,38.0,160.02,M
77,44.0,177.8,XXXL
81,30.0,162.56,XXXL
70,32.0,167.64,XXXL
51,50.0,160.02,S
58,25.0,149.86,S
68,33.0,162.56,XXXL
68,32.0,177.8,L
70,27.0,165.1,XL
58,20.0,182.88,L
62,30.0,177.8,M
70,35.0,165.1,XXXL
68,32.0,180.34,M
58,25.0,162.56,XL
61,29.0,165.1,L
52,39.0,165.1,S
63,53.0,167.64,M
68,34.0,170.18,XXXL
53,34.0,152.4,S
47,26.0,149.86,S
58,32.0,170.18,M
63,27.0,167.64,L
63,20.0,165.1,XL
64,36.0,160.02,L
65,38.0,162.56,L
56,29.0,160.02,L
53,36.0,160.02,S
72,28.0,157.48,XXXL
68,34.0,152.4,XXXL
67,40.0,165.1,XL
77,29.0,172.72,XXXL
61,22.0,167.64,L
60,49.0,162.56,M
63,47.0,160.02,L
49,28.0,167.64,XXS
54,29.0,167.64,S
52,33.0,162.56,S
61,46.0,170.18,XL
47,58.0,160.02,M
56,35.0,177.8,M
53,31.0,154.94,M
47,25.0,157.48,XXS
58,34.0,175.26,M
56,29.0,160.02,S
65,35.0,170.18,L
67,34.0,167.64,L
58,44.0,162.56,M
58,30.0,167.64,XL
56,22.0,157.48,XXS
53,40.0,157.48,S
65,30.0,167.64,M
54,26.0,167.64,M
47,31.0,154.94,XXS
68,34.0,170.18,XL
70,28.0,160.02,XXXL
65,29.0,170.18,L
63,30.0,165.1,S
61,28.0,170.18,S
65,33.0,180.34,L
58,41.0,172.72,M
61,31.0,180.34,L
61,22.0,177.8,S
54,23.0,162.56,S
99,32.0,160.02,XXXL
58,37.0,167.64,L
54,28.0,160.02,XXS
56,36.0,152.4,M
45,42.0,160.02,XXS
55,41.0,162.56,S
65,37.0,170.18,M
65,35.0,177.8,XL
59,45.0,162.56,M
83,38.0,172.72,XXXL
69,34.0,160.02,XXXL
86,31.0,175.26,XXXL
54,46.0,170.18,M
59,28.0,167.64,L
81,30.0,162.56,XXXL
58,42.0,157.48,S
70,29.0,175.26,XL
58,22.0,177.8,M
68,44.0,170.18,XL
58,29.0,162.56,M
63,30.0,170.18,XL
54,36.0,160.02,L
81,25.0,172.72,XXXL
49,29.0,162.56,XXS
77,33.0,167.64,XXXL
47,32.0,154.94,XXS
56,29.0,165.1,S
54,43.0,160.02,S
52,26.0,172.72,M
58,31.0,162.56,M
72,32.0,162.56,XXXL
79,51.0,167.64,XXXL
71,37.0,175.26,XL
57,37.0,165.1,S
61,32.0,167.64,M
81,47.0,172.72,XXXL
72,31.0,160.02,XXXL
72,33.0,177.8,XL
46,32.0,160.02,S
74,33.0,170.18,XXXL
58,41.0,162.56,M
49,20.0,162.56,XXS
61,33.0,170.18,S
58,34.0,162.56,L
61,38.0,170.18,XL
63,37.0,172.72,L
68,45.0,172.72,XL
54,29.0,162.56,S
72,28.0,175.26,XL
90,39.0,167.64,XXXL
54,29.0,154.94,S
56,30.0,167.64,M
54,33.0,157.48,S
54,34.0,167.64,XXS
57,28.0,160.02,M
69,39.0,170.18,XXXL
56,32.0,165.1,M
53,37.0,162.56,S
52,24.0,157.48,M
79,38.0,182.88,XXXL
61,35.0,157.48,XXXL
54,34.0,162.56,M
79,28.0,182.88,XL
56,24.0,167.64,S
52,38.0,160.02,S
56,21.0,167.64,L
61,45.0,162.56,L
61,25.0,160.02,M
63,37.0,162.56,M
58,35.0,167.64,XXXL
54,30.0,162.56,S
51,22.0,170.18,S
58,29.0,170.18,M
50,32.0,154.94,S
54,37.0,162.56,S
49,28.0,157.48,XXS
58,32.0,154.94,M
45,29.0,149.86,XXS
49,30.0,160.02,XXS
63,31.0,170.18,M
58,24.0,167.64,S
74,30.0,165.1,M
69,40.0,170.18,L
56,31.0,172.72,S
62,37.0,175.26,M
56,37.0,157.48,S
86,32.0,175.26,XXXL
72,45.0,154.94,XXXL
65,47.0,170.18,XL
72,32.0,180.34,XL
54,30.0,170.18,XXS
68,26.0,165.1,XL
86,29.0,162.56,XXXL
72,39.0,162.56,XXXL
63,29.0,165.1,S
56,34.0,170.18,M
56,29.0,160.02,M
56,31.0,162.56,XXS
58,28.0,170.18,M
73,30.0,170.18,XXXL
81,33.0,162.56,XXXL
61,30.0,162.56,L
48,32.0,160.02,S
86,32.0,180.34,XXXL
63,35.0,157.48,L
63,40.0,162.56,L
68,31.0,170.18,XL
49,35.0,165.1,XXS
52,29.0,162.56,S
61,35.0,175.26,M
63,29.0,170.18,S
81,48.0,162.56,XXXL
62,22.0,172.72,S
68,30.0,160.02,XL
68,33.0,162.56,XXXL
54,34.0,165.1,S
54,33.0,170.18,S
61,24.0,172.72,M
56,49.0,170.18,M
58,54.0,172.72,M
63,36.0,162.56,M
63,35.0,154.94,M
56,30.0,172.72,S
63,31.0,170.18,XL
49,20.0,160.02,XXS
61,25.0,170.18,XL
54,26.0,157.48,M
60,22.0,172.72,M
68,40.0,165.1,XXXL
56,35.0,172.72,S
55,29.0,165.1,S
43,31.0,152.4,XXS
58,33.0,172.72,M
54,39.0,162.56,L
90,35.0,177.8,XXXL
61,30.0,170.18,M
56,32.0,157.48,L
58,32.0,167.64,L
54,22.0,165.1,S
68,35.0,177.8,XL
53,31.0,154.94,S
55,29.0,162.56,M
58,54.0,157.48,XL
63,27.0,162.56,XL
52,31.0,152.4,S
74,40.0,170.18,XXXL
58,31.0,165.1,XXXL
68,35.0,170.18,XL
52,28.0,157.48,XXS
72,30.0,170.18,XL
54,29.0,157.48,S
56,29.0,170.18,M
54,42.0,165.1,S
72,40.0,167.64,XL
65,28.0,162.56,XL
63,32.0,162.56,L
63,23.0,180.34,L
65,29.0,172.72,XL
65,30.0,167.64,XXXL
56,58.0,167.64,L
49,29.0,160.02,S
58,31.0,162.56,L
52,31.0,162.56,S
54,33.0,162.56,S
60,53.0,162.56,L
58,30.0,157.48,S
72,29.0,162.56,M
63,32.0,172.72,M
86,31.0,165.1,XXXL
58,26.0,162.56,XXS
56,30.0,177.8,XXS
77,28.0,162.56,XXXL
47,35.0,149.86,XXS
90,26.0,182.88,XXXL
83,27.0,160.02,XXXL
54,24.0,170.18,S
58,26.0,157.48,XL
67,27.0,162.56,XXXL
63,32.0,170.18,XL
55,28.0,157.48,M
56,30.0,160.02,L
50,30.0,157.48,XXS
57,32.0,167.64,XXS
57,41.0,162.56,L
54,31.0,162.56,XXS
68,30.0,175.26,XL
70,47.0,175.26,XL
49,31.0,160.02,XXS
56,28.0,167.64,S
60,35.0,170.18,L
68,30.0,170.18,M
56,32.0,160.02,M
61,45.0,167.64,XXXL
61,35.0,170.18,M
79,34.0,172.72,XXXL
48,23.0,160.02,S
70,34.0,172.72,XL
61,31.0,172.72,S
45,29.0,162.56,S
48,44.0,162.56,XXS
49,27.0,162.56,XXS
62,28.0,170.18,L
54,34.0,152.4,XXS
56,49.0,160.02,XL
52,30.0,165.1,S
52,23.0,157.48,S
88,28.0,172.72,XXXL
58,34.0,172.72,M
65,29.0,167.64,XL
74,35.0,172.72,XXXL
58,38.0,165.1,M
74,40.0,172.72,XXXL
68,33.0,170.18,XL
77,33.0,160.02,XXXL
58,32.0,167.64,M
61,31.0,157.48,XXXL
65,36.0,170.18,XL
63,39.0,165.1,XL
58,28.0,160.02,L
58,32.0,162.56,S
61,51.0,172.72,L
56,35.0,162.56,M
65,33.0,167.64,XXXL
63,28.0,170.18,L
68,51.0,175.26,XXXL
58,19.0,172.72,S
47,25.0,154.94,XXS
68,31.0,177.8,XXXL
62,39.0,157.48,XXXL
63,29.0,162.56,L
55,29.0,165.1,S
63,37.0,167.64,L
76,28.0,172.72,XXXL
53,43.0,157.48,M
56,34.0,172.72,M
56,35.0,167.64,S
58,39.0,160.02,M
63,34.0,160.02,XL
49,31.0,160.02,S
49,28.0,160.02,S
47,31.0,154.94,S
65,27.0,172.72,M
63,42.0,170.18,M
49,39.0,167.64,XXS
70,27.0,160.02,XXXL
72,35.0,177.8,XXXL
